1,Holtsville,New York,NY
28259,Lamona,Washington,WA
28260,Laurier,Washington,WA
28261,Lincoln,Washington,WA
28262,Loon Lake,Washington,WA
28263,Malden,Washington,WA
28264,Malo,Washington,WA
28265,Marcus,Washington,WA
28266,Metaline,Washington,WA
28267,Metaline Falls,Washington,WA
28268,Mohler,Washington,WA
28269,Nespelem,Washington,WA
28270,Newport,Washington,WA
28271,Northport,Washington,WA
28272,Oakesdale,Washington,WA
28273,Odessa,Washington,WA
28274,Orient,Washington,WA
28275,Palouse,Washington,WA
28276,Pullman,Washington,WA
28277,Republic,Washington,WA
28278,Rice,Washington,WA
28279,Ritzville,Washington,WA
28280,Rosalia,Washington,WA
28281,Springdale,Washington,WA
28282,Steptoe,Washington,WA
28283,Thornton,Washington,WA
28284,Uniontown,Washington,WA
28285,Usk,Washington,WA
28286,Valley,Washington,WA
28287,Wilbur,Washington,WA
28288,Spokane,Washington,WA
28289,Pasco,Washington,WA
28290,Benton City,Washington,WA
28291,Beverly,Washington,WA
28292,Bickleton,Washington,WA
28293,Burbank,Washington,WA
28294,College Place,Washington,WA
28295,Connell,Washington,WA
28296,Cunningham,Washington,WA
28297,Dayton,Washington,WA
28298,Dixie,Washington,WA
28299,Eltopia,Washington,WA
28300,Hatton,Washington,WA
28301,Hooper,Washington,WA
28302,Kahlotus,Washington,WA
28303,Kennewick,Washington,WA
28304,Lind,Washington,WA
28305,Mesa,Washington,WA
28306,Othello,Washington,WA
28307,Paterson,Washington,WA
28308,Plymouth,Washington,WA
28309,Pomeroy,Washington,WA
28310,Prescott,Washington,WA
28311,Mattawa,Washington,WA
28312,Prosser,Washington,WA
28313,Richland,Washington,WA
28314,West Richland,Washington,WA
28315,Roosevelt,Washington,WA
28316,Royal City,Washington,WA
28317,Starbuck,Washington,WA
28318,Touchet,Washington,WA
28319,Waitsburg,Washington,WA
28320,Walla Walla,Washington,WA
28321,Wallula,Washington,WA
28322,Washtucna,Washington,WA
28323,Anatone,Washington,WA
28324,Asotin,Washington,WA
28325,Clarkston,Washington,WA
28326,Bluefield,West Virginia,WV
28327,Athens,West Virginia,WV
28328,Beeson,West Virginia,WV
28329,Bramwell,West Virginia,WV
28330,Bud,West Virginia,WV
28331,Covel,West Virginia,WV
28332,Freeman,West Virginia,WV
28333,Herndon,West Virginia,WV
28334,Hiawatha,West Virginia,WV
28335,Kegley,West Virginia,WV
28336,Kellysville,West Virginia,WV
28337,Lashmeet,West Virginia,WV
28338,Matoaka,West Virginia,WV
28339,Montcalm,West Virginia,WV
28340,Nemours,West Virginia,WV
28341,Oakvale,West Virginia,WV
28342,Princeton,West Virginia,WV
28343,Rock,West Virginia,WV
28344,Wolfe,West Virginia,WV
28345,Welch,West Virginia,WV
28346,Anawalt,West Virginia,WV
28347,Avondale,West Virginia,WV
28348,Bartley,West Virginia,WV
28349,Berwind,West Virginia,WV
28350,Big Sandy,West Virginia,WV
28351,Bradshaw,West Virginia,WV
28352,Brenton,West Virginia,WV
28353,Capels,West Virginia,WV
28354,Caretta,West Virginia,WV
28355,Clear Fork,West Virginia,WV
28356,Coal Mountain,West Virginia,WV
28357,Coalwood,West Virginia,WV
28358,Crumpler,West Virginia,WV
28359,Cucumber,West Virginia,WV
28360,Cyclone,West Virginia,WV
28361,Davy,West Virginia,WV
28362,Eckman,West Virginia,WV
28363,Elbert,West Virginia,WV
28364,Elkhorn,West Virginia,WV
28365,English,West Virginia,WV
28366,Fanrock,West Virginia,WV
28367,Gary,West Virginia,WV
28368,Hanover,West Virginia,WV
28369,Havaco,West Virginia,WV
28370,Hemphill,West Virginia,WV
28371,Hensley,West Virginia,WV
28372,Iaeger,West Virginia,WV
28373,Ikes Fork,West Virginia,WV
28374,Isaban,West Virginia,WV
28375,Itmann,West Virginia,WV
28376,Jenkinjones,West Virginia,WV
28377,Jesse,West Virginia,WV
28378,Jolo,West Virginia,WV
28379,Justice,West Virginia,WV
28380,Keystone,West Virginia,WV
28381,Kimball,West Virginia,WV
28382,Kopperston,West Virginia,WV
28383,Kyle,West Virginia,WV
28384,Leckie,West Virginia,WV
28385,Lynco,West Virginia,WV
28386,Marianna,West Virginia,WV
28387,Matheny,West Virginia,WV
28388,Maybeury,West Virginia,WV
28389,Mohawk,West Virginia,WV
28390,Newhall,West Virginia,WV
28391,New Richmond,West Virginia,WV
28392,Northfork,West Virginia,WV
28393,North Spring,West Virginia,WV
28394,Oceana,West Virginia,WV
28395,Pageton,West Virginia,WV
28396,Panther,West Virginia,WV
28397,Paynesville,West Virginia,WV
28398,Pineville,West Virginia,WV
28399,Powhatan,West Virginia,WV
28400,Premier,West Virginia,WV
28401,Raysal,West Virginia,WV
28402,Rock View,West Virginia,WV
28403,Roderfield,West Virginia,WV
28404,Simon,West Virginia,WV
28405,Skygusty,West Virginia,WV
28406,Squire,West Virginia,WV
28407,Switchback,West Virginia,WV
28408,Thorpe,West Virginia,WV
28409,Twin Branch,West Virginia,WV
28410,War,West Virginia,WV
28411,Warriormine,West Virginia,WV
28412,Wilcoe,West Virginia,WV
28413,Wolf Pen,West Virginia,WV
28414,Worth,West Virginia,WV
28415,Wyoming,West Virginia,WV
28416,Yukon,West Virginia,WV
28417,Lewisburg,West Virginia,WV
28418,Fairlea,West Virginia,WV
28419,Alderson,West Virginia,WV
28420,Arbovale,West Virginia,WV
28421,Asbury,West Virginia,WV
28422,Auto,West Virginia,WV
28423,Ballard,West Virginia,WV
28424,Ballengee,West Virginia,WV
28425,Bartow,West Virginia,WV
28426,Buckeye,West Virginia,WV
28427,Caldwell,West Virginia,WV
28428,Cass,West Virginia,WV
28429,Crawley,West Virginia,WV
28430,Dunmore,West Virginia,WV
28431,Forest Hill,West Virginia,WV
28432,Fort Spring,West Virginia,WV
28433,Frankford,West Virginia,WV
28434,Gap Mills,West Virginia,WV
28435,Glace,West Virginia,WV
28436,Grassy Meadows,West Virginia,WV
28437,Green Bank,West Virginia,WV
28438,Greenville,West Virginia,WV
28439,Hillsboro,West Virginia,WV
28440,Kieffer,West Virginia,WV
28441,Lindside,West Virginia,WV
28442,Marlinton,West Virginia,WV
28443,Maxwelton,West Virginia,WV
28444,Meadow Bluff,West Virginia,WV
28445,Neola,West Virginia,WV
28446,Pence Springs,West Virginia,WV
28447,Peterstown,West Virginia,WV
28448,Renick,West Virginia,WV
28449,Ronceverte,West Virginia,WV
28450,Secondcreek,West Virginia,WV
28451,Sinks Grove,West Virginia,WV
28452,Smoot,West Virginia,WV
28453,Talcott,West Virginia,WV
28454,Union,West Virginia,WV
28455,Waiteville,West Virginia,WV
28456,Wayside,West Virginia,WV
28457,White Sulphur Springs,West Virginia,WV
28458,Williamsburg,West Virginia,WV
28459,Wolfcreek,West Virginia,WV
28460,Alloy,West Virginia,WV
28461,Alum Creek,West Virginia,WV
28462,Ameagle,West Virginia,WV
28463,Amma,West Virginia,WV
28464,Arnett,West Virginia,WV
28465,Artie,West Virginia,WV
28466,Ashford,West Virginia,WV
28467,Bald Knob,West Virginia,WV
28468,Bancroft,West Virginia,WV
28469,Belle,West Virginia,WV
28470,Bentree,West Virginia,WV
28471,Bickmore,West Virginia,WV
28472,Bim,West Virginia,WV
28473,Blair,West Virginia,WV
28474,Bloomingrose,West Virginia,WV
28475,Blount,West Virginia,WV
28476,Blue Creek,West Virginia,WV
28477,Bob White,West Virginia,WV
28478,Bomont,West Virginia,WV
28479,Boomer,West Virginia,WV
28480,Buffalo,West Virginia,WV
28481,Cabin Creek,West Virginia,WV
28482,Cannelton,West Virginia,WV
28483,Cedar Grove,West Virginia,WV
28484,Charlton Heights,West Virginia,WV
28485,Clay,West Virginia,WV
28486,Clear Creek,West Virginia,WV
28487,Clendenin,West Virginia,WV
28488,Clio,West Virginia,WV
28489,Clothier,West Virginia,WV
28490,Colcord,West Virginia,WV
28491,Comfort,West Virginia,WV
28492,Costa,West Virginia,WV
28493,Danville,West Virginia,WV
28494,Dawes,West Virginia,WV
28495,Deep Water,West Virginia,WV
28496,Dixie,West Virginia,WV
28497,Dorothy,West Virginia,WV
28498,Drybranch,West Virginia,WV
28499,Dry Creek,West Virginia,WV
28500,Duck,West Virginia,WV
28501,Dunbar,West Virginia,WV
28502,East Bank,West Virginia,WV
28503,Eleanor,West Virginia,WV
28504,Elkview,West Virginia,WV
28505,Eskdale,West Virginia,WV
28506,Ethel,West Virginia,WV
28507,Falling Rock,West Virginia,WV
28508,Foster,West Virginia,WV
28509,Fraziers Bottom,West Virginia,WV
28510,Gallagher,West Virginia,WV
28511,Gauley Bridge,West Virginia,WV
28512,Glasgow,West Virginia,WV
28513,Glen,West Virginia,WV
28514,Glen Ferris,West Virginia,WV
28515,Gordon,West Virginia,WV
28516,Grimms Landing,West Virginia,WV
28517,Handley,West Virginia,WV
28518,Hansford,West Virginia,WV
28519,Henderson,West Virginia,WV
28520,Hernshaw,West Virginia,WV
28521,Hewett,West Virginia,WV
28522,Hometown,West Virginia,WV
28523,Hugheston,West Virginia,WV
28524,Indore,West Virginia,WV
28525,Institute,West Virginia,WV
28526,Ivydale,West Virginia,WV
28527,Jeffrey,West Virginia,WV
28528,Kanawha Falls,West Virginia,WV
28529,Kimberly,West Virginia,WV
28530,Kincaid,West Virginia,WV
28531,Lake,West Virginia,WV
28532,Leewood,West Virginia,WV
28533,Leon,West Virginia,WV
28534,Liberty,West Virginia,WV
28535,Lizemores,West Virginia,WV
28536,London,West Virginia,WV
28537,Madison,West Virginia,WV
28538,Mammoth,West Virginia,WV
28539,Maysel,West Virginia,WV
28540,Miami,West Virginia,WV
28541,Montgomery,West Virginia,WV
28542,Mount Carbon,West Virginia,WV
28543,Naoma,West Virginia,WV
28544,Nebo,West Virginia,WV
28545,Nellis,West Virginia,WV
28546,Nitro,West Virginia,WV
28547,Ohley,West Virginia,WV
28548,Orgas,West Virginia,WV
28549,Ottawa,West Virginia,WV
28550,Ovapa,West Virginia,WV
28551,Page,West Virginia,WV
28552,Peytona,West Virginia,WV
28553,Pinch,West Virginia,WV
28554,Poca,West Virginia,WV
28555,Pond Gap,West Virginia,WV
28556,Powellton,West Virginia,WV
28557,Pratt,West Virginia,WV
28558,Procious,West Virginia,WV
28559,Racine,West Virginia,WV
28560,Red House,West Virginia,WV
28561,Ridgeview,West Virginia,WV
28562,Robson,West Virginia,WV
28563,Rock Creek,West Virginia,WV
28564,Saint Albans,West Virginia,WV
28565,Saxon,West Virginia,WV
28566,Seth,West Virginia,WV
28567,Sharon,West Virginia,WV
28568,Sharples,West Virginia,WV
28569,Mount Olive,West Virginia,WV
28570,Smithers,West Virginia,WV
28571,Southside,West Virginia,WV
28572,Sylvester,West Virginia,WV
28573,Tad,West Virginia,WV
28574,Tornado,West Virginia,WV
28575,Turtle Creek,West Virginia,WV
28576,Twilight,West Virginia,WV
28577,Uneeda,West Virginia,WV
28578,Van,West Virginia,WV
28579,Wharton,West Virginia,WV
28580,Whitesville,West Virginia,WV
28581,Widen,West Virginia,WV
28582,Winfield,West Virginia,WV
28583,Winifrede,West Virginia,WV
28584,Advent,West Virginia,WV
28585,Arnoldsburg,West Virginia,WV
28586,Chloe,West Virginia,WV
28587,Cottageville,West Virginia,WV
28588,Evans,West Virginia,WV
28589,Gandeeville,West Virginia,WV
28590,Gay,West Virginia,WV
28591,Given,West Virginia,WV
28592,Hartford,West Virginia,WV
28593,Kenna,West Virginia,WV
28594,Lakin,West Virginia,WV
28595,Left Hand,West Virginia,WV
28596,Le Roy,West Virginia,WV
28597,Letart,West Virginia,WV
28598,Linden,West Virginia,WV
28599,Lockney,West Virginia,WV
28600,Looneyville,West Virginia,WV
28601,Mason,West Virginia,WV
28602,Millstone,West Virginia,WV
28603,Millwood,West Virginia,WV
28604,Mount Alto,West Virginia,WV
28605,New Haven,West Virginia,WV
28606,Newton,West Virginia,WV
28607,Normantown,West Virginia,WV
28608,Orma,West Virginia,WV
28609,Reedy,West Virginia,WV
28610,Ripley,West Virginia,WV
28611,Sandyville,West Virginia,WV
28612,Spencer,West Virginia,WV
28613,Statts Mills,West Virginia,WV
28614,Tariff,West Virginia,WV
28615,Valley Fork,West Virginia,WV
28616,Wallback,West Virginia,WV
28617,Walton,West Virginia,WV
28618,West Columbia,West Virginia,WV
28619,Charleston,West Virginia,WV
28620,Martinsburg,West Virginia,WV
28621,Bakerton,West Virginia,WV
28622,Berkeley Springs,West Virginia,WV
28623,Bunker Hill,West Virginia,WV
28624,Charles Town,West Virginia,WV
28625,Falling Waters,West Virginia,WV
28626,Gerrardstown,West Virginia,WV
28627,Glengary,West Virginia,WV
28628,Great Cacapon,West Virginia,WV
28629,Halltown,West Virginia,WV
28630,Harpers Ferry,West Virginia,WV
28631,Hedgesville,West Virginia,WV
28632,Inwood,West Virginia,WV
28633,Kearneysville,West Virginia,WV
28634,Levels,West Virginia,WV
28635,Millville,West Virginia,WV
28636,Paw Paw,West Virginia,WV
28637,Points,West Virginia,WV
28638,Ranson,West Virginia,WV
28639,Ridgeway,West Virginia,WV
28640,Rippon,West Virginia,WV
28641,Shenandoah Junction,West Virginia,WV
28642,Shepherdstown,West Virginia,WV
28643,Slanesville,West Virginia,WV
28644,Summit Point,West Virginia,WV
28645,Alkol,West Virginia,WV
28646,Apple Grove,West Virginia,WV
28647,Ashton,West Virginia,WV
28648,Barboursville,West Virginia,WV
28649,Big Creek,West Virginia,WV
28650,Branchland,West Virginia,WV
28651,Ceredo,West Virginia,WV
28652,Chapmanville,West Virginia,WV
28653,Culloden,West Virginia,WV
28654,Dunlow,West Virginia,WV
28655,East Lynn,West Virginia,WV
28656,Fort Gay,West Virginia,WV
28657,Gallipolis Ferry,West Virginia,WV
28658,Genoa,West Virginia,WV
28659,Glenhayes,West Virginia,WV
28660,Glenwood,West Virginia,WV
28661,Griffithsville,West Virginia,WV
28662,Hamlin,West Virginia,WV
28663,Harts,West Virginia,WV
28664,Hurricane,West Virginia,WV
28665,Julian,West Virginia,WV
28666,Kenova,West Virginia,WV
28667,Kiahsville,West Virginia,WV
28668,Lavalette,West Virginia,WV
28669,Lesage,West Virginia,WV
28670,Midkiff,West Virginia,WV
28671,Milton,West Virginia,WV
28672,Myra,West Virginia,WV
28673,Ona,West Virginia,WV
28674,Pecks Mill,West Virginia,WV
28675,Point Pleasant,West Virginia,WV
28676,Prichard,West Virginia,WV
28677,Ranger,West Virginia,WV
28678,Salt Rock,West Virginia,WV
28679,Scott Depot,West Virginia,WV
28680,Shoals,West Virginia,WV
28681,Sod,West Virginia,WV
28682,Spurlockville,West Virginia,WV
28683,Sumerco,West Virginia,WV
28684,Teays,West Virginia,WV
28685,Wayne,West Virginia,WV
28686,West Hamlin,West Virginia,WV
28687,Woodville,West Virginia,WV
28688,Yawkey,West Virginia,WV
28689,Logan,West Virginia,WV
28690,Accoville,West Virginia,WV
28691,Amherstdale,West Virginia,WV
28692,Baisden,West Virginia,WV
28693,Bruno,West Virginia,WV
28694,Chauncey,West Virginia,WV
28695,Cora,West Virginia,WV
28696,Davin,West Virginia,WV
28697,Gilbert,West Virginia,WV
28698,Hampden,West Virginia,WV
28699,Henlawson,West Virginia,WV
28700,Holden,West Virginia,WV
28701,Kistler,West Virginia,WV
28702,Lorado,West Virginia,WV
28703,Lyburn,West Virginia,WV
28704,Mallory,West Virginia,WV
28705,Man,West Virginia,WV
28706,Monaville,West Virginia,WV
28707,Mount Gay,West Virginia,WV
28708,Omar,West Virginia,WV
28709,Peach Creek,West Virginia,WV
28710,Sarah Ann,West Virginia,WV
28711,Stirrat,West Virginia,WV
28712,Stollings,West Virginia,WV
28713,Switzer,West Virginia,WV
28714,Verdunville,West Virginia,WV
28715,Verner,West Virginia,WV
28716,Wharncliffe,West Virginia,WV
28717,Whitman,West Virginia,WV
28718,Wilkinson,West Virginia,WV
28719,Yolyn,West Virginia,WV
28720,Williamson,West Virginia,WV
28721,Borderland,West Virginia,WV
28722,Breeden,West Virginia,WV
28723,Chattaroy,West Virginia,WV
28724,Crum,West Virginia,WV
28725,Delbarton,West Virginia,WV
28726,Dingess,West Virginia,WV
28727,Edgarton,West Virginia,WV
28728,Kermit,West Virginia,WV
28729,Lenore,West Virginia,WV
28730,Matewan,West Virginia,WV
28731,Meador,West Virginia,WV
28732,Naugatuck,West Virginia,WV
28733,Newtown,West Virginia,WV
28734,Nolan,West Virginia,WV
28735,North Matewan,West Virginia,WV
28736,Ragland,West Virginia,WV
28737,Rawl,West Virginia,WV
28738,Red Jacket,West Virginia,WV
28739,Thacker,West Virginia,WV
28740,Varney,West Virginia,WV
28741,Vulcan,West Virginia,WV
28742,Wilsondale,West Virginia,WV
28743,Huntington,West Virginia,WV
28744,Beckley,West Virginia,WV
28745,Allen Junction,West Virginia,WV
28746,Amigo,West Virginia,WV
28747,Ansted,West Virginia,WV
28748,Beaver,West Virginia,WV
28749,Blue Jay,West Virginia,WV
28750,Bolt,West Virginia,WV
28751,Bradley,West Virginia,WV
28752,Camp Creek,West Virginia,WV
28753,Coal City,West Virginia,WV
28754,Cool Ridge,West Virginia,WV
28755,Corinne,West Virginia,WV
28756,Crab Orchard,West Virginia,WV
28757,Danese,West Virginia,WV
28758,Daniels,West Virginia,WV
28759,Dothan,West Virginia,WV
28760,Eccles,West Virginia,WV
28761,Edmond,West Virginia,WV
28762,Fairdale,West Virginia,WV
28763,Fayetteville,West Virginia,WV
28764,Flat Top,West Virginia,WV
28765,Ghent,West Virginia,WV
28766,Glen Daniel,West Virginia,WV
28767,Glen Fork,West Virginia,WV
28768,Glen Jean,West Virginia,WV
28769,Glen Morgan,West Virginia,WV
28770,Glen Rogers,West Virginia,WV
28771,Glen White,West Virginia,WV
28772,Harper,West Virginia,WV
28773,Helen,West Virginia,WV
28774,Hico,West Virginia,WV
28775,Hilltop,West Virginia,WV
28776,Jonben,West Virginia,WV
28777,Josephine,West Virginia,WV
28778,Kilsyth,West Virginia,WV
28779,Lanark,West Virginia,WV
28780,Lansing,West Virginia,WV
28781,Layland,West Virginia,WV
28782,Lester,West Virginia,WV
28783,Lochgelly,West Virginia,WV
28784,Lookout,West Virginia,WV
28785,Maben,West Virginia,WV
28786,Mabscott,West Virginia,WV
28787,Mac Arthur,West Virginia,WV
28788,Mc Graws,West Virginia,WV
28789,Saulsville,West Virginia,WV
28790,Midway,West Virginia,WV
28791,Minden,West Virginia,WV
28792,Mount Hope,West Virginia,WV
28793,Mullens,West Virginia,WV
28794,Oak Hill,West Virginia,WV
28795,Odd,West Virginia,WV
28796,Pax,West Virginia,WV
28797,Piney View,West Virginia,WV
28798,Prince,West Virginia,WV
28799,Princewick,West Virginia,WV
28800,Prosperity,West Virginia,WV
28801,Raleigh,West Virginia,WV
28802,Ramsey,West Virginia,WV
28803,Ravencliff,West Virginia,WV
28804,Redstar,West Virginia,WV
28805,Rhodell,West Virginia,WV
28806,Sabine,West Virginia,WV
28807,Scarbro,West Virginia,WV
28808,Shady Spring,West Virginia,WV
28809,Skelton,West Virginia,WV
28810,Slab Fork,West Virginia,WV
28811,Sophia,West Virginia,WV
28812,Spanishburg,West Virginia,WV
28813,Sprague,West Virginia,WV
28814,Stanaford,West Virginia,WV
28815,Stephenson,West Virginia,WV
28816,Summerlee,West Virginia,WV
28817,Surveyor,West Virginia,WV
28818,Terry,West Virginia,WV
28819,Thurmond,West Virginia,WV
28820,Victor,West Virginia,WV
28821,Winona,West Virginia,WV
28822,Wyco,West Virginia,WV
28823,Hinton,West Virginia,WV
28824,Charmco,West Virginia,WV
28825,Crichton,West Virginia,WV
28826,Rainelle,West Virginia,WV
28827,Elton,West Virginia,WV
28828,Green Sulphur Springs,West Virginia,WV
28829,Hines,West Virginia,WV
28830,Jumping Branch,West Virginia,WV
28831,Lerona,West Virginia,WV
28832,Leslie,West Virginia,WV
28833,Meadow Bridge,West Virginia,WV
28834,Meadow Creek,West Virginia,WV
28835,Nimitz,West Virginia,WV
28836,Pipestem,West Virginia,WV
28837,Quinwood,West Virginia,WV
28838,Rupert,West Virginia,WV
28839,Sandstone,West Virginia,WV
28840,Spring Dale,West Virginia,WV
28841,TRUE,West Virginia,WV
28842,White Oak,West Virginia,WV
28843,Wheeling,West Virginia,WV
28844,Beech Bottom,West Virginia,WV
28845,Benwood,West Virginia,WV
28846,Bethany,West Virginia,WV
28847,Cameron,West Virginia,WV
28848,Chester,West Virginia,WV
28849,Colliers,West Virginia,WV
28850,Dallas,West Virginia,WV
28851,Follansbee,West Virginia,WV
28852,Glen Dale,West Virginia,WV
28853,Glen Easton,West Virginia,WV
28854,Mc Mechen,West Virginia,WV
28855,Moundsville,West Virginia,WV
28856,New Cumberland,West Virginia,WV
28857,Newell,West Virginia,WV
28858,Proctor,West Virginia,WV
28859,New Manchester,West Virginia,WV
28860,Short Creek,West Virginia,WV
28861,Triadelphia,West Virginia,WV
28862,Valley Grove,West Virginia,WV
28863,Weirton,West Virginia,WV
28864,Wellsburg,West Virginia,WV
28865,West Liberty,West Virginia,WV
28866,Windsor Heights,West Virginia,WV
